ID,Company Id,Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares
G1251,G006,JLL,JONES LANG LASALLE INC,CMN,48020Q107,46971,0,294735
G1008,G006,RACE,FERRARI N V,CMN,N3167Y103,63146,0,294776
G3583,G006,CARA,CARA THERAPEUTICS INC,CMN,140755109,3173,0,295530
G1152,G006,ABG,ASBURY AUTOMOTIVE GROUP INC,CMN,43436104,52997,0,295662
G1975,G006,CALX,CALIX INC,CMN,13100M509,20259,0,296058
G5230,G006,HUT.TO,HUT 8 MNG CORP,CMN,44812T102,251,0,296094
G2807,G006,BHE,BENCHMARK ELECTRS INC,CMN,08160H101,7907,0,296282
G5673,G006,NA-259,TERRAN ORBITAL CORPORATION,WTS,88105P111,29,0,296628
G2063,G006,SPHB,INVESCO EXCH TRADED FD TR II,CMN,46138E370,18521,0,297150
G2775,G006,DXPE,DXP ENTERPRISES INC,CMN,233377407,8189,0,297257
G1617,G006,PII,POLARIS INC,CMN,731068102,30101,0,298039
G1822,G006,TJX,TJX COS INC NEW,CMN,872540109,23736,0,298200
G5716,G006,NA-272,INFINITE ACQUISITION CORP,WTS,G48028123,19,0,298265
G2667,G006,NA-074,GOLDMAN SACHS ETF TR,CMN,38149W770,9383,0,298357
G3616,G006,NA-118,SEAPORT CALIBRE MATLS ACQUIS,CMN,812204105,3055,0,298700
G1958,G006,TRTN,TRITON INTL LTD,CMN,G9078F107,20560,0,298925
G1716,G006,DOX,AMDOCS LTD,CMN,G02602103,27173,0,298936
G1210,G006,ADI,ANALOG DEVICES INC,CMN,32654105,49094,0,299300
G1399,G006,HRI,HERC HLDGS INC,CMN,42704L104,39382,0,299331
G2543,G006,INMD,INMODE LTD,CMN,M5425M103,10688,0,299405
G5372,G006,EGLX.TO,ENTHUSIAST GAMING HLDGS INC,CMN,29385B109,166,0,299766
G3736,G006,PAGS,PAGSEGURO DIGITAL LTD,CMN,G68707101,2619,0,299770
G1944,G006,FND,FLOOR & DECOR HLDGS INC,CMN,339750101,20875,0,299800
G5667,G006,NA-258,ALTENERGY ACQUISITION CORP,WTS,02157M116,30,0,299808
G2204,G006,AEM,AGNICO EAGLE MINES LTD,CMN,8474108,15597,0,300000
G2749,G006,ASHR,DBX ETF TR,CMN,233051879,8406,0,300000
G2750,G006,ASHR,DBX ETF TR,CMN,233051879,8406,0,300000
G4203,G006,FTCH,FARFETCH LTD,CMN,30744W107,1419,0,300000
G3035,G006,ICLN,ISHARES TR,CMN,464288224,5955,0,300000
G3624,G006,LGAC,LAZARD GROWTH ACQUISITION CO,CMN,G54035103,3030,0,300000
G2056,G006,LOGN.SW,LOGITECH INTL S A,CMN,H50430232,18675,0,300000
G4136,G006,OLPX,OLAPLEX HLDGS INC,CMN,679369108,1563,0,300000
G4223,G006,SOFI,SOFI TECHNOLOGIES INC,CMN,83406F102,1383,0,300000
G3066,G006,THRY,THRYV HLDGS INC,CMN,886029206,5701,0,300101
G3800,G006,ZETA,ZETA GLOBAL HOLDINGS CORP,CMN,98956A105,2453,0,300304
G1669,G006,EEFT,EURONET WORLDWIDE INC,CMN,298736109,28431,0,301246
G3046,G006,LBTYK,LIBERTY GLOBAL PLC,CMN,G5480U120,5854,0,301300
G1905,G006,WFG.TO,WEST FRASER TIMBER CO LTD,CMN,952845105,21791,0,301447
G1145,G006,JNJ,JOHNSON & JOHNSON,CMN,478160104,53259,0,301500
G3627,G006,SMIH,SUMMIT HEALTHCRE ACQUISTN CO,CMN,G8566R102,3026,0,301857
G2746,G006,FCTR,FIRST TR EXCHANGE-TRADED FD,CMN,33733E872,8434,0,302303
G3622,G006,KSI,KADEM SUSTAINABLE IMPACT COR,CMN,4.83E+109,3040,0,303094
G1740,G006,HLI,HOULIHAN LOKEY INC,CMN,441593100,26430,0,303240
G3000,G006,AZEK,AZEK CO INC,CMN,05478C105,6165,0,303440
G5021,G006,AKA,A K A BRANDS HLDG CORP,CMN,00152K101,385,0,303731
G5856,G006,NA-300,NEWCOURT ACQUISITION CORP,WTS,G6448C129,3,0,304217
G1904,G006,POWI,POWER INTEGRATIONS INC,CMN,739276103,21818,0,304224
G3537,G006,MNTK,MONTAUK RENEWABLES INC,CMN,61218C103,3358,0,304504
G1672,G006,CHCO,CITY HLDG CO,CMN,177835105,28400,0,305082
G5137,G006,VRM,VROOM INC,CMN,92918V109,311,0,305376
G1012,G006,SWAV,SHOCKWAVE MED INC,CMN,82489T104,62875,0,305798
G1690,G006,IJS,ISHARES TR,CMN,464287879,27957,0,306184
G2220,G006,XME,SPDR SER TR,CMN,78464A755,15251,0,306200
G2635,G006,CERE,CEREVEL THERAPEUTICS HLDNG I,CMN,15678U128,9681,0,306950
G3430,G006,EWCZ,EUROPEAN WAX CTR INC,CMN,29882P106,3822,0,307053
G4036,G006,EB,EVENTBRITE INC,CMN,3.00E+113,1801,0,307348
G2176,G006,LITE,LUMENTUM HLDGS INC,CMN,55024U109,16062,0,307895
G4402,G006,TTI,TETRA TECHNOLOGIES INC DEL,CMN,88162F105,1066,0,308333
G3148,G006,ARCT,ARCTURUS THERAPEUTICS HLDGS,CMN,03969T109,5232,0,308508
G2821,G006,PERI,PERION NETWORK LTD,CMN,M78673114,7809,0,308695
G1862,G006,RHI,ROBERT HALF INTL INC,CMN,770323103,22800,0,308818
G5898,G006,ARRWW,ARROWROOT ACQUISITION CORP,WTS,04282M110,1,0,309564
G5772,G006,TRCA/WS,TWIN RIDGE CAPITAL ACQUIS CO,WTS,G9151L120,9,0,309716
G4961,G006,NXTC,NEXTCURE INC,CMN,6.53E+112,436,0,309744
G3723,G006,EH,EHANG HLDGS LTD,CMN,2.69E+106,2658,0,309906
G1625,G006,NA-048,VISHAY INTERTECHNOLOGY INC,CMN,928298AP3,29918,0,310000
G3592,G006,HHLA,HH&L ACQUISITION CO,CMN,G39714103,3138,0,310475
G3282,G006,CVE/WS,CENOVUS ENERGY INC,WTS,15135U117,4527,0,310527
G3381,G006,HTBK,HERITAGE COMM CORP,CMN,426927109,4041,0,310854
G1841,G006,IYW,ISHARES TR,CMN,464287721,23191,0,311338
G1798,G006,WD,WALKER & DUNLOP INC,CMN,93148P102,24462,0,311703
G2855,G006,BBW,BUILD-A-BEAR WORKSHOP INC,CMN,120076104,7440,0,312100
G2048,G006,MTX,MINERALS TECHNOLOGIES INC,CMN,603158106,18953,0,312138
G825,G006,UTHR,UNITED THERAPEUTICS CORP DEL,CMN,91307C102,86802,0,312139
G2417,G006,NVRO,NEVRO CORP,CMN,64157F103,12366,0,312273
G2542,G006,PEGA,PEGASYSTEMS INC,CMN,705573103,10692,0,312277
G3955,G006,KBAL,KIMBALL INTL INC,CMN,494274103,2033,0,312878
G1898,G006,ARCB,ARCBEST CORP,CMN,03937C105,21926,0,313059
G2723,G006,SHG,SHINHAN FINANCIAL GROUP CO L,CMN,824596100,8744,0,313093
G5892,G006,GAMCW,GOLDEN ARROW MERGER CORP,WTS,380799114,2,0,313336
G1936,G006,GEF,GREIF INC,CMN,397624107,21043,0,313797
G4910,G006,PGEN,PRECIGEN INC,CMN,74017N105,477,0,313824
G1932,G006,BL,BLACKLINE INC,CMN,09239B109,21116,0,313906
G2493,G006,VSCO,VICTORIAS SECRET AND CO,CMN,926400102,11233,0,313959
G3841,G006,MBU.F,COMPANIA DE MINAS BUENAVENTU,CMN,204448104,2341,0,314286
G1435,G006,ETSY,ETSY INC,CMN,29786A106,37658,0,314400
G2399,G006,FTS.TO,FORTIS INC,CMN,349553107,12592,0,314487
G3022,G006,PLYM,PLYMOUTH INDL REIT INC,CMN,729640102,6033,0,314596
G4455,G006,CGNT,COGNYTE SOFTWARE LTD,CMN,M25133105,978,0,314685
G2866,G006,NA-083,GOLDMAN SACHS ETF TR,CMN,38149W788,7335,0,314846
G2439,G006,EPC,EDGEWELL PERS CARE CO,CMN,28035Q102,12134,0,314854
G3858,G006,FULC,FULCRUM THERAPEUTICS INC,CMN,359616109,2296,0,315428
G2166,G006,SKY,SKYLINE CHAMPION CORPORATION,CMN,830830105,16251,0,315507
G2461,G006,INSW,INTERNATIONAL SEAWAYS INC,CMN,Y41053102,11681,0,315540
G724,G006,MOH,MOLINA HEALTHCARE INC,CMN,60855R100,104361,0,316036
G1001,G006,RS,RELIANCE STEEL & ALUMINUM CO,CMN,759509102,63982,0,316055
G3081,G006,VET.TO,VERMILION ENERGY INC,CMN,923725105,5603,0,316566
G4144,G006,YMAB,Y-MABS THERAPEUTICS INC,CMN,984241109,1546,0,316852
G2676,G006,TRMD-A.CO,TORM PLC,CMN,G89479102,9246,0,316980
G3881,G006,WVE,WAVE LIFE SCIENCES LTD,CMN,Y95308105,2220,0,317227
G2302,G006,BPMC,BLUEPRINT MEDICINES CORP,CMN,09627Y109,13899,0,317262
G3047,G006,RGP,RESOURCES CONNECTION INC,CMN,76122Q105,5850,0,318296
G2506,G006,JXN,JACKSON FINANCIAL INC,CMN,46817M107,11078,0,318432
G1353,G006,EOG,EOG RES INC,CMN,26875P101,41252,0,318500
G2483,G006,SUPN,SUPERNUS PHARMACEUTICALS INC,CMN,868459108,11373,0,318859
G2002,G006,SWX,SOUTHWEST GAS HLDGS INC,CMN,844895102,19742,0,319052
G5703,G006,NA-267,ENPHYS ACQUISITION CORP,WTS,G3167L117,22,0,319774
G1341,G006,RLI,RLI CORP,CMN,749607107,41988,0,319864
G4641,G006,COMP,COMPASS INC,CMN,20464U100,747,0,320682
G3751,G006,RPAY,REPAY HLDGS CORP,CMN,76029L100,2581,0,320691
G1796,G006,ALV,AUTOLIV INC,CMN,52800109,24562,0,320743
G1917,G006,CBT,CABOT CORP,CMN,127055101,21449,0,320903
G3551,G006,HA,HAWAIIAN HOLDINGS INC,CMN,419879101,3293,0,320979
G1305,G006,DOV,DOVER CORP,CMN,260003108,43634,0,322240
G1154,G006,CAR,AVIS BUDGET GROUP,CMN,53774105,52947,0,322989
G1759,G006,TJX,TJX COS INC NEW,CMN,872540109,25766,0,323700
G2095,G006,UHAL-B,U HAUL HOLDING COMPANY,CMN,23586506,17799,0,323752
G4505,G006,MDXG,MIMEDX GROUP INC,CMN,602496101,900,0,324071
G2876,G006,FORM,FORMFACTOR INC,CMN,346375108,7210,0,324355
G1456,G006,PLD,PROLOGIS INC.,CMN,74340W103,36637,0,325000
G2323,G006,HE,HAWAIIAN ELEC INDUSTRIES,CMN,419870100,13601,0,325011
G1939,G006,DXJ,WISDOMTREE TR,CMN,97717W851,20954,0,325935
G1231,G006,WTS,WATTS WATER TECHNOLOGIES INC,CMN,942749102,47694,0,326164
G2862,G006,EDR,ENDEAVOR GROUP HLDGS INC,CMN,29260Y109,7356,0,326359
G2495,G006,AIRC,APARTMENT INCOME REIT CORP,CMN,03750L109,11223,0,327130
G2119,G006,IHI,ISHARES TR,CMN,464288810,17211,0,327400
G1755,G006,SPOT,SPOTIFY TECHNOLOGY S A,CMN,L8681T102,25848,0,327400
G3548,G006,FTEV,FINTECH EVOLUTION ACQUIS GRO,CMN,G3R19A104,3306,0,327411
G709,G006,COO,COOPER COS INC,CMN,216648402,108296,0,327507
G2804,G006,EMLC,VANECK ETF TRUST,CMN,92189H300,7959,0,328479
G3267,G006,CARG,CARGURUS INC,CMN,141788109,4602,0,328544
G2393,G006,AL,AIR LEASE CORP,CMN,00912X302,12624,0,328587
G4061,G006,VERU,VERU INC,CMN,92536C103,1736,0,328822
G2938,G006,BSIG,BRIGHTSPHERE INVT GROUP INC,CMN,10948W103,6768,0,328874
G3605,G006,SPWH,SPORTSMANS WHSE HLDGS INC,CMN,84920Y106,3095,0,328923
G1358,G006,LEA,LEAR CORP,CMN,521865204,40848,0,329370
G3846,G006,DCGO,DOCGO INC,CMN,256086109,2329,0,329495
G2671,G006,CUBI,CUSTOMERS BANCORP INC,CMN,23204G100,9341,0,329628
G1867,G006,ALC.SW,ALCON AG,CMN,H01301128,22621,0,330000
G1546,G006,NA-043,ETSY INC,CMN,29786AAL0,32917,0,330000
G1603,G006,NA-046,VAIL RESORTS INC,CMN,91879QAN9,30607,0,330000
G1527,G006,FRT,FEDERAL RLTY INVT TR NEW,CMN,313745101,33424,0,330800
G4494,G006,SID,COMPANHIA SIDERURGICA NACION,CMN,20440W105,913,0,331043
G3199,G006,HLF,HERBALIFE NUTRITION LTD,CMN,G4412G101,4926,0,331100
G1746,G006,MSEX,MIDDLESEX WTR CO,CMN,596680108,26107,0,331867
G1544,G006,ICFI,ICF INTL INC,CMN,44925C103,32959,0,332757
G2557,G006,WDC,WESTERN DIGITAL CORP.,CMN,958102105,10502,0,332900
G3539,G006,FMIV,FORUM MERGER IV CORP,CMN,349875104,3348,0,333837
G1208,G006,AXP,AMERICAN EXPRESS CO,CMN,25816109,49378,0,334200
G4011,G006,MCRB,SERES THERAPEUTICS INC,CMN,81750R102,1872,0,334393
G3620,G006,WOW,WIDEOPENWEST INC,CMN,96758W101,3047,0,334492
G1240,G006,WMT,WALMART INC,CMN,931142103,47471,0,334800
G1613,G006,NA-047,DROPBOX INC,CMN,26210CAC8,30250,0,335000
G1267,G006,WIRE,ENCORE WIRE CORP,CMN,292562105,46083,0,335010
G4913,G006,DBD,DIEBOLD NIXDORF INC,CMN,253651103,475,0,335182
G1234,G006,RGA,REINSURANCE GRP OF AMERICA I,CMN,759351604,47640,0,335283
G1640,G006,EXPE,EXPEDIA GROUP INC,CMN,30212P303,29381,0,335400
G988,G006,EFX,EQUIFAX INC,CMN,294429105,65200,0,335463
G1249,G006,TMUS,T-MOBILE US INC,CMN,872590104,47012,0,335800
G5085,G006,UP,WHEELS UP EXPERIENCE INC,CMN,96328L106,347,0,336989
G4735,G006,GEVO,GEVO INC,CMN,374396406,640,0,337071
G1799,G006,IBKR,INTERACTIVE BROKERS GROUP IN,CMN,45841N107,24412,0,337425
G1996,G006,DCI,DONALDSON INC,CMN,257651109,19872,0,337564
G2745,G006,KYMR,KYMERA THERAPEUTICS INC,CMN,501575104,8434,0,337930
G3519,G006,ERES,EAST RES ACQUISITION CO,CMN,274681105,3434,0,338000
G2128,G006,OMCL,OMNICELL COM,CMN,68213N109,17057,0,338309
G2310,G006,IGE,ISHARES TR,CMN,464287374,13788,0,339122
G1114,G006,ADI,ANALOG DEVICES INC,CMN,32654105,55655,0,339300
G2767,G006,VSTO,VISTA OUTDOOR INC,CMN,928377100,8269,0,339331
G1281,G006,NA-037,BOOKING HOLDINGS INC,CMN,09857LAN8,45284,0,340000
G4560,G006,BFLY,BUTTERFLY NETWORK INC,CMN,124155102,836,0,340174
G941,G006,AZPN,ASPEN TECHNOLOGY INC,CMN,29109X106,69931,0,340465
G4343,G006,QUOT,QUOTIENT TECHNOLOGY INC,CMN,749119103,1168,0,340565
G2544,G006,LRN,STRIDE INC,CMN,86333M108,10658,0,340759
G2284,G006,AVT,AVNET INC,CMN,53807103,14170,0,340806
G2545,G006,PGNY,PROGYNY INC,CMN,7.43E+107,10616,0,340819
G2469,G006,GTY,GETTY RLTY CORP NEW,CMN,374297109,11542,0,341004
G1779,G006,PJT,PJT PARTNERS INC,CMN,69343T107,25164,0,341497
G3664,G006,LUNG,PULMONX CORP,CMN,745848101,2879,0,341524
G2215,G006,TNDM,TANDEM DIABETES CARE INC,CMN,875372203,15359,0,341694
G2651,G006,ASHR,DBX ETF TR,CMN,233051879,9579,0,341875
G2985,G006,TPH,TRI POINTE HOMES INC,CMN,87265H109,6370,0,342680
G4141,G006,TK,TEEKAY CORPORATION,CMN,Y8564W103,1556,0,342796
G915,G006,ESS,ESSEX PPTY TR INC,CMN,297178105,72888,0,343943
G2221,G006,KLIC,KULICKE & SOFFA INDS INC,CMN,501242101,15247,0,344499
G3635,G006,SWBI,SMITH & WESSON BRANDS INC,CMN,831754106,2999,0,345536
G3842,G006,KALV,KALVISTA PHARMACEUTICALS INC,CMN,483497103,2336,0,345705
G2899,G006,QFIN,360 DIGITECH INC,CMN,88557W101,7038,0,345706
G3419,G006,TBPH,THERAVANCE BIOPHARMA INC,CMN,G8807B106,3881,0,345983
G2496,G006,EVTC,EVERTEC INC,CMN,30040P103,11218,0,346461
G2826,G006,CFLT,CONFLUENT INC,CMN,20717M103,7720,0,347150
G3099,G006,ACRS,ACLARIS THERAPEUTICS INC,CMN,00461U105,5469,0,347298
G3275,G006,HLIT,HARMONIC INC,CMN,413160102,4551,0,347470
G2531,G006,FCOM,FIDELITY COVINGTON TRUST,CMN,316092873,10813,0,348138
G2742,G006,MP,MP MATERIALS CORP,CMN,553368101,8463,0,348562
G3078,G006,JWN,NORDSTROM INC,CMN,655664100,5629,0,348800
G3961,G006,BW,BABCOCK & WILCOX ENTERPRISES,CMN,05614L209,2012,0,348835
G4542,G006,OSCR,OSCAR HEALTH INC,CMN,687793109,860,0,349907
G2910,G006,ICLN,ISHARES TR,CMN,464288224,6947,0,350000
G1236,G006,XLV,SELECT SECTOR SPDR TR,CMN,81369Y209,47547,0,350000
G1354,G006,NA-038,MIDDLEBY CORP,CMN,596278AB7,41142,0,350000
G3479,G006,PUMP,PROPETRO HLDG CORP,CMN,74347M108,3631,0,350173
G674,G006,DIA,SPDR DOW JONES INDL AVERAGE,CMN,78467X109,116131,0,350500
G1412,G006,ABT,ABBOTT LABS,CMN,2824100,38514,0,350800
G2479,G006,NTCT,NETSCOUT SYS INC,CMN,64115T104,11409,0,350950
G5932,G006,PTOCW,PINE TECHNOLOGY ACQUISITN CO,WTS,722850112,0,0,351661
G2484,G006,Z,ZILLOW GROUP INC,CMN,98954M200,11357,0,352600
G1028,G006,NXST,NEXSTAR MEDIA GROUP INC,CMN,65336K103,61719,0,352623
G3884,G006,CRBU,CARIBOU BIOSCIENCES INC,CMN,142038108,2216,0,352897
G3037,G006,PLAB,PHOTRONICS INC,CMN,719405102,5941,0,353023
G954,G006,PCTY,PAYLOCITY HLDG CORP,CMN,70438V106,68619,0,353237
G3097,G006,SBGI,SINCLAIR BROADCAST GROUP INC,CMN,829226109,5482,0,353469
G2704,G006,KSS,KOHLS CORP,CMN,500255104,8946,0,354300
G2052,G006,ITCI,INTRA-CELLULAR THERAPIES INC,CMN,46116X101,18756,0,354433
G2222,G006,ALK,ALASKA AIR GROUP INC,CMN,11659109,15223,0,354525
G2100,G006,XME,SPDR SER TR,CMN,78464A755,17682,0,355000
G676,G006,LIN,LINDE PLC,CMN,G5494J103,115859,0,355200
G4445,G006,MTTR,MATTERPORT INC,CMN,577096100,995,0,355487
G2610,G006,PDCO,PATTERSON COS INC,CMN,703395103,9968,0,355644
G1657,G006,SJW,SJW GROUP,CMN,784305104,28894,0,355883
G1462,G006,CE,CELANESE CORP DEL,CMN,150870103,36385,0,355887
G3483,G006,AOGO,AROGO CAPITAL ACQUISITION CO,CMN,42644104,3618,0,357170
G2590,G006,BXK.F,BANCOLOMBIA S A,CMN,05968L102,10195,0,357245
G1731,G006,TSM,TAIWAN SEMICONDUCTOR MFG LTD,CMN,874039100,26637,0,357600
G3815,G006,INFN,INFINERA CORP,CMN,45667G103,2411,0,357800
G3228,G006,LXU,LSB INDS INC,CMN,502160104,4759,0,357855
G1465,G006,FRT,FEDERAL RLTY INVT TR NEW,CMN,313745101,36167,0,357954
G876,G006,ALX,ALEXANDERS INC,CMN,14752109,78995,0,358972
G686,G006,SNPS,SYNOPSYS INC,CMN,871607107,114623,0,358994
G1045,G006,RGEN,REPLIGEN CORP,CMN,759916109,60786,0,359024
G3745,G006,INN,SUMMIT HOTEL PPTYS INC,CMN,866082100,2593,0,359208
G1214,G006,NOVT,NOVANTA INC,CMN,67000B104,48839,0,359461
G2372,G006,RMBS,RAMBUS INC DEL,CMN,750917106,12876,0,359471
G1436,G006,ARW,ARROW ELECTRS INC,CMN,42735100,37641,0,359968
G4798,G006,TSP,TUSIMPLE HLDGS INC,CMN,90089L108,590,0,360330
G2592,G006,NA-071,SIGMA LITHIUM CORPORATION,CMN,826599102,10184,0,360911
G4501,G006,BBBY,BED BATH & BEYOND INC,CMN,75896100,906,0,361200
G3407,G006,ERJN.MX,EMBRAER S.A.,CMN,29082A107,3949,0,361329
G3743,G006,HLMN,HILLMAN SOLUTIONS CORP,CMN,431636109,2608,0,361729
G1347,G006,WSM,WILLIAMS SONOMA INC,CMN,969904101,41595,0,361949
G3464,G006,CTKB,CYTEK BIOSCIENCES INC,CMN,23285D109,3697,0,362122
G2468,G006,EAT,BRINKER INTL INC,CMN,109641100,11559,0,362250
G880,G006,ALB,ALBEMARLE CORP,CMN,12653101,78813,0,363428
G1853,G006,NFG,NATIONAL FUEL GAS CO,CMN,636180101,23008,0,363483
G2463,G006,SHOO,MADDEN STEVEN LTD,CMN,556269108,11626,0,363796
G5820,G006,TWLVW,TWELVE SEAS INVESTMENT CO II,WTS,90118T114,5,0,364180
G3478,G006,GFOR,GRAF ACQUISITION CORP IV,CMN,384272100,3631,0,365000
G3181,G006,LXFR,LUXFER HLDGS PLC,CMN,G5698W116,5007,0,365004
G4493,G006,NA-009,TRUECAR INC,CMN,89785L107,916,0,365014
G2589,G006,OGN,ORGANON & CO,CMN,68622V106,10199,0,365188
G1652,G006,ACLS,AXCELIS TECHNOLOGIES INC,CMN,54540208,29028,0,365787
G2101,G006,SCHO,SCHWAB STRATEGIC TR,CMN,808524862,17681,0,366538
G1451,G006,AAWW,ATLAS AIR WORLDWIDE HLDGS IN,CMN,49164205,36961,0,366679
G2708,G006,MBIN,MERCHANTS BANCORP IND,CMN,58844R108,8918,0,366700
G1777,G006,WWE,WORLD WRESTLING ENTMT INC,CMN,98156Q108,25204,0,367835
G1266,G006,CBOE,CBOE GLOBAL MKTS INC,CMN,12503M108,46154,0,367852
G1549,G006,NA-044,DROPBOX INC,CMN,26210CAD6,32788,0,368000
G2322,G006,BSY,BENTLEY SYS INC,CMN,08265T208,13602,0,368027
G3649,G006,EBR,CENTRAIS ELETRICAS BRASILEIR,CMN,15234Q207,2923,0,368656
G1365,G006,RXDX,PROMETHEUS BIOSCIENCES INC,CMN,74349U108,40603,0,369124
G553,G006,IDXX,IDEXX LABS INC,CMN,45168D104,150685,0,369364
G1469,G006,NA-040,MARRIOTT VACATIONS WORLDWIDE,CMN,57164YAD9,36075,0,370000
G2077,G006,VSGX,VANGUARD WORLD FD,CMN,921910725,18214,0,370293
G3441,G006,KNSW,KNIGHTSWAN ACQUISITION CORP,CMN,499103109,3776,0,370928
G3163,G006,CARS,CARS COM INC,CMN,1.46E+109,5109,0,371076
G2959,G006,IMVT,IMMUNOVANT INC,CMN,45258J102,6589,0,371248
G3432,G006,TGR,KIMBELL TIGER ACQUISITION CO,CMN,49436K106,3819,0,371544
G609,G006,URI,UNITED RENTALS INC,CMN,911363109,132184,0,371910
G2247,G006,SCHL,SCHOLASTIC CORP,CMN,807066105,14679,0,371997
G3438,G006,PORT,SOUTHPORT ACQUISITION CORP,CMN,84465L105,3787,0,372069
G3290,G006,OR.TO,OSISKO GOLD ROYALTIES LTD,CMN,68827L101,4491,0,372118
G2895,G006,LAC.TO,LITHIUM AMERS CORP NEW,CMN,53680Q207,7062,0,372698
G1492,G006,CVS,CVS HEALTH CORP,CMN,126650100,34750,0,372900
G4196,G006,KC,KINGSOFT CLOUD HLDGS LTD,CMN,49639K101,1428,0,372990
G619,G006,MA,MASTERCARD INCORPORATED,CMN,57636Q104,129703,0,373000
G3095,G006,FRSH,FRESHWORKS INC,CMN,358054104,5489,0,373212
G3739,G006,RKT,ROCKET COS INC,CMN,77311W101,2613,0,373395
G1288,G006,J,JACOBS SOLUTIONS INC,CMN,46982L108,44845,0,373497
G1772,G006,VAL,VALARIS LIMITED,CMN,G9460G101,25291,0,374029
G3074,G006,TH,TARGET HOSPITALITY CORP,CMN,87615L107,5663,0,374048
G2397,G006,NVST,ENVISTA HOLDINGS CORPORATION,CMN,29415F104,12606,0,374402
G1201,G006,CRM,SALESFORCE INC,CMN,79466L302,49681,0,374700
G959,G006,GPI,GROUP 1 AUTOMOTIVE INC,CMN,398905109,67652,0,375076
G3696,G006,SIGA,SIGA TECHNOLOGIES INC,CMN,826917106,2761,0,375218
G1531,G006,CNMD,CONMED CORP,CMN,207410101,33270,0,375347
G3019,G006,CLF,CLEVELAND-CLIFFS INC NEW,CMN,185899101,6058,0,376100
G2255,G006,FIBK,FIRST INTST BANCSYSTEM INC,CMN,32055Y201,14576,0,377134
G2534,G006,U,UNITY SOFTWARE INC,CMN,91332U101,10792,0,377500
G1594,G006,MSM,MSC INDL DIRECT INC,CMN,553530106,30857,0,377693
G3610,G006,BUR.L,BURFORD CAP LTD,CMN,G17977110,3079,0,377834
G1658,G006,DOO.TO,BRP INC,CMN,05577W200,28847,0,377837
G3169,G006,PAHC,PHIBRO ANIMAL HEALTH CORP,CMN,71742Q106,5081,0,378958
G4005,G006,NGM,NGM BIOPHARMACEUTICALS INC,CMN,62921N105,1905,0,379658
G5697,G006,NA-265,AVALON ACQUISITION INC,WTS,5.34E+122,24,0,379725
G2035,G006,WHD,CACTUS INC,CMN,127203107,19111,0,380252
G3077,G006,MD,PEDIATRIX MEDICAL GROUP INC,CMN,58502B106,5653,0,380420
G1986,G006,SSTK,SHUTTERSTOCK INC,CMN,825690100,20090,0,381079
G2357,G006,ARVN,ARVINAS INC,CMN,04335A105,13042,0,381252
G1391,G006,BOKF,BOK FINL CORP,CMN,05561Q201,39659,0,382109
G2615,G006,SWTX,SPRINGWORKS THERAPEUTICS INC,CMN,85205L107,9940,0,382188
G3429,G006,XPAX,XPAC ACQUISITION CORP,CMN,G9831X106,3824,0,382479
G2896,G006,NWS,NEWS CORP NEW,CMN,65249B208,7061,0,382939
G2946,G006,EUFN,ISHARES TR,CMN,464289180,6715,0,383112
G2668,G006,PYCR,PAYCOR HCM INC,CMN,70435P102,9382,0,383442
G1101,G006,AAP,ADVANCE AUTO PARTS INC,CMN,00751Y106,56377,0,383445
G1529,G006,DIS,DISNEY WALT CO,CMN,254687106,33318,0,383500
G2276,G006,FOCS,FOCUS FINL PARTNERS INC,CMN,34417P100,14296,0,383581
G1910,G006,MG.TO,MAGNA INTL INC,CMN,559222401,21551,0,383610
G2088,G006,CBZ,CBIZ INC,CMN,124805102,17978,0,383752
G4511,G006,ABUS,ARBUTUS BIOPHARMA CORP,CMN,03879J100,894,0,383971
G1473,G006,DY,DYCOM INDS INC,CMN,267475101,35946,0,384047
G2268,G006,GDEN,GOLDEN ENTMT INC,CMN,381013101,14369,0,384206
G1329,G006,MRK,MERCK & CO INC,CMN,58933Y105,42638,0,384300
G1937,G006,GSSC,GOLDMAN SACHS ETF TR,CMN,381430602,20987,0,384315
G3457,G006,MITK,MITEK SYS INC,CMN,606710200,3732,0,385182
G1895,G006,AMRC,AMERESCO INC,CMN,2.36E+111,22018,0,385335
G4127,G006,BHR,BRAEMAR HOTELS & RESORTS INC,CMN,10482B101,1584,0,385540
G1130,G006,DLTR,DOLLAR TREE INC,CMN,256746108,54609,0,386100
G3423,G006,THCP,THUNDER BRDG CAP PRTNRS IV I,CMN,88605L107,3842,0,386168
G854,G006,MEDP,MEDPACE HLDGS INC,CMN,58506Q109,82050,0,386284
G3859,G006,RTL,THE NECESSITY RETAIL REIT IN,CMN,02607T109,2294,0,386919
G2942,G006,SI,SILVERGATE CAP CORP,CMN,82837P408,6734,0,387019
G1795,G006,PDCE,PDC ENERGY INC,CMN,69327R101,24575,0,387133
G2705,G006,PWSC,POWERSCHOOL HOLDINGS INC,CMN,73939C106,8941,0,387432
G3320,G006,AI,C3 AI INC,CMN,12468P104,4336,0,387500
G3403,G006,MTVC,MOTIVE CAPITAL CORP II,CMN,G6293R106,3970,0,388169
G1389,G006,CINF,CINCINNATI FINL CORP,CMN,172062101,39758,0,388304
G5038,G006,VIEW,VIEW INC,CMN,92671V106,375,0,388796
G1606,G006,WPC,WP CAREY INC,CMN,92936U109,30443,0,389550
